	J	r_X	sigma_Lambda_over_Lambda	Tmax_over_tau_E	sigma_t	tau_rp	g_E	g_I	beta	K	ell
3448	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
3449	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
3450	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
3451	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
3452	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
3453	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
3454	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
3455	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
3456	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
3457	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
3458	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
3459	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
3460	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
3461	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
3462	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
3463	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
3464	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
3465	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
3466	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
3467	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
3468	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
3469	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
3470	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
3471	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
3472	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
3473	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
3474	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
3475	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
3476	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
3477	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
3478	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
3479	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
3480	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
3481	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
3482	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
3483	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
3484	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
3485	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
3486	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
3487	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
3488	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
3489	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
3490	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
3491	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
3492	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
3493	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
3494	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
3495	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
3496	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
3497	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
3498	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
3499	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
3500	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
3501	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
3502	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
3503	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
3504	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
3505	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
3506	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
3507	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
3508	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
3509	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
3510	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
3511	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
3512	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
3513	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
3514	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
3515	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
3516	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
3517	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
3518	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
3519	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
3520	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
3521	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
3522	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
3523	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
3524	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
3525	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
3526	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
3527	0.00035938136638046257	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
3528	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
3529	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
3530	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
3531	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
3532	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
3533	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
3534	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
3535	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
3536	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
3537	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
3538	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
3539	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
3540	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
3541	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
3542	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
3543	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
3544	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
3545	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
3546	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
3547	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
3548	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
3549	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
3550	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
3551	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
3552	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
3553	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
3554	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
3555	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
3556	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
3557	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
3558	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
3559	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
3560	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
3561	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
3562	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
3563	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
3564	0.001	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
3565	0.001	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
3566	0.001	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
3567	0.001	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
3568	0.001	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
3569	0.001	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
3570	0.001	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
3571	0.001	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
3572	0.001	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
3573	0.001	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
3574	0.001	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
3575	0.001	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
3576	0.001	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
3577	0.001	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
3578	0.001	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
3579	0.001	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
3580	0.001	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
3581	0.001	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
3582	0.001	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
3583	0.001	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
3584	0.001	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
3585	0.001	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
3586	0.001	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
3587	0.001	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
3588	0.001	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
3589	0.001	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
3590	0.001	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
3591	0.001	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
3592	0.001	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
3593	0.001	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
3594	0.001	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
3595	0.001	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
3596	0.001	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
3597	0.001	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
3598	0.001	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
3599	0.001	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
3600	1e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
3601	1e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
3602	1e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
3603	1e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
3604	1e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
3605	1e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
3606	1e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
3607	1e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
3608	1e-05	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
3609	1e-05	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
3610	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
3611	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
3612	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
3613	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
3614	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
3615	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
3616	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
3617	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
3618	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
3619	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
3620	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
3621	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
3622	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
3623	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
3624	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
3625	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
3626	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
3627	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
3628	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
3629	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
3630	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
3631	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
3632	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
3633	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
3634	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
3635	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
3636	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
3637	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
3638	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
3639	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
3640	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
3641	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
3642	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
3643	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
3644	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
3645	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
3646	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
3647	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
3648	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
3649	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
3650	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
3651	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
3652	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
3653	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
3654	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
3655	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
3656	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
3657	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
3658	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
3659	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
3660	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
3661	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
3662	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
3663	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
3664	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
3665	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
3666	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
3667	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
3668	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
3669	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
3670	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
3671	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
3672	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
3673	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
3674	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
3675	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
3676	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
3677	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
3678	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
3679	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
3680	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
3681	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
3682	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
3683	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
3684	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
3685	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
3686	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
3687	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
3688	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
3689	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
3690	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
3691	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
3692	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
3693	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
3694	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
3695	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
3696	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
3697	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
3698	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
3699	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
3700	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
3701	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
3702	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
3703	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
3704	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
3705	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
3706	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
3707	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
3708	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
3709	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
3710	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
3711	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
3712	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
3713	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
3714	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
3715	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
